id,y_pred,y_score
seq_1103|0,0,0.29775289337448896
seq_3731|0,0,0.019683701917957278
seq_1344|0,0,0.12008733721359631
seq_2860|0,0,0.10458136581045224
seq_4142|0,0,0.10649512426471959
seq_90|0,0,0.030475236501353444
seq_94|0,0,0.03230040953853528
seq_2271|0,0,0.148258076857259
seq_3947|0,0,0.02230777863519841
seq_4774|0,0,0.018921600728066458
seq_386|0,0,0.10310060754154425
seq_3845|0,0,0.1476070040654629
seq_2746|0,0,0.016052558025312153
seq_756|0,0,0.015601539500000802
seq_3415|0,0,0.06478374093308337
seq_2734|0,0,0.082356288660052
seq_3283|0,0,0.03853834059585215
seq_334|0,0,0.020840832375508628
seq_2812|0,0,0.017552606959361047
seq_2638|0,0,0.3620597899378147
seq_2988|0,0,0.041816209349119435
seq_620|0,0,0.027423159914789764
seq_845|0,0,0.2986765053023756
seq_2876|0,0,0.13944762121245435
seq_2618|0,0,0.11330325665975445
seq_2996|0,0,0.04698703638973574
seq_2784|0,0,0.18445664096875355
seq_2046|0,0,0.017842738524032634
seq_410|0,0,0.291202976834056
seq_4555|0,0,0.019200059026337608
seq_3145|0,0,0.01178867604085686
seq_3645|0,1,0.8923886663487941
seq_2939|0,0,0.047187885291714284
seq_4878|0,1,0.9056022423675352
seq_2220|0,0,0.029704164315857068
seq_3964|0,0,0.03867659701191919
seq_3205|0,1,0.8284010451748649
seq_275|0,0,0.0818824952584341
seq_4472|0,0,0.0806708912785759
seq_2745|0,0,0.03664527747319371
seq_1638|0,0,0.04577165145100119
seq_2|0,0,0.16706647001443145
seq_2317|0,0,0.02290511321800123
seq_1737|0,0,0.11553699908441144
seq_1624|0,0,0.030320809646545387
seq_1273|0,0,0.04802353409586715
seq_1625|0,0,0.17730473541395947
seq_928|0,0,0.016702129280089375
seq_146|0,0,0.47863083473106643
seq_597|0,0,0.03473046847046919
seq_1777|0,0,0.2588258348892566
seq_3059|0,0,0.03455414501336336
seq_976|0,0,0.04179350320636552
seq_64|0,0,0.009106726350817834
seq_649|0,0,0.034674025190852026
seq_4012|0,0,0.22670872392964583
seq_4205|0,0,0.19466892823986895
seq_2581|0,0,0.10982463787230813
seq_3732|0,0,0.013007886574286347
seq_3559|0,0,0.11672727977014596
seq_4870|0,0,0.05379014069890615
seq_1104|0,0,0.015256958522441319
seq_2825|0,0,0.43473439104488926
seq_1602|0,0,0.04519411753132173
seq_365|0,0,0.0346271093439666
seq_4466|0,1,0.664671043436653
seq_2969|0,0,0.04152924990614761
seq_2133|0,0,0.14624692195079694
seq_2068|0,1,0.651938592375885
seq_4456|0,0,0.01519304649442599
seq_1699|0,0,0.0287684195783917
seq_2150|0,0,0.36702246804638194
seq_2977|0,0,0.036380993412612174
seq_4464|0,1,0.5373687103899999
seq_4726|0,0,0.146270598773153
seq_4177|0,0,0.09609346946451869
seq_2990|0,0,0.02231941017354714
seq_3403|0,0,0.023562077283605865
seq_4691|0,0,0.09081338300512208
seq_1645|0,0,0.16581640676975387
seq_487|0,0,0.0378419593551219
seq_2658|0,0,0.14531376447976682
seq_849|0,0,0.18319692115493494
seq_241|0,0,0.08529804572840122
seq_3248|0,0,0.005391616454834629
seq_1285|0,1,0.9268901739455316
seq_825|0,0,0.02466644645110867
seq_692|0,0,0.41837619810213217
seq_234|0,0,0.005832592748497856
seq_2785|0,0,0.07447038061870445
seq_4714|0,0,0.07369849612167789
seq_2689|0,0,0.032947244119710714
seq_3198|0,0,0.05016904143836649
seq_4695|0,1,0.8657458885914846
seq_714|0,0,0.07377677084588338
seq_4423|0,0,0.01331245142928588
seq_3354|0,0,0.22552706800730665
seq_458|0,0,0.025214784359704936
seq_681|0,0,0.02588384572889981
seq_4954|0,0,0.07195751044277557
seq_180|0,0,0.36493571636074784
seq_3181|0,0,0.032926802172748966
seq_4298|0,0,0.05269004630919445
seq_2035|0,0,0.06183438598003907
seq_145|0,0,0.050159405510393607
seq_78|0,0,0.04165204880769819
seq_350|0,0,0.47926430000110515
seq_1404|0,0,0.013468015519644206
seq_3334|0,0,0.04228627472441988
seq_4233|0,0,0.03138543743233577
seq_4242|0,1,0.5026725699508848
seq_1790|0,0,0.4335822811335539
seq_2307|0,0,0.19285611409420234
seq_773|0,0,0.01327251088246177
seq_4134|0,0,0.18363752412306442
seq_691|0,0,0.4543586324962594
seq_1183|0,0,0.010002562441139428
seq_4470|0,0,0.01285768006944888
seq_736|0,0,0.18109841989996509
seq_3431|0,0,0.008934491412495039
seq_4590|0,0,0.09942083477169109
seq_3453|0,0,0.11116762424304416
seq_2943|0,0,0.008892904472314387
seq_1087|0,0,0.4016189102343457
seq_1680|0,0,0.0188747190382091
seq_1749|0,0,0.058090290886428635
seq_1547|0,0,0.013631368150472629
seq_2838|0,0,0.13281835645859702
seq_2153|0,0,0.24200553587626875
seq_4115|0,0,0.030586825378814894
seq_2454|0,0,0.06846204870111473
seq_4866|0,1,0.8502090518399098
seq_4145|0,0,0.41894984751920705
seq_4227|0,0,0.004941571193139146
seq_3650|0,1,0.8250172372197907
seq_2119|0,1,0.755235595611235
seq_842|0,0,0.05313360608240038
seq_4245|0,0,0.029656942600518224
seq_3602|0,0,0.02103139809826946
seq_1362|0,0,0.04268007298312743
seq_482|0,0,0.01897877702313067
seq_1139|0,0,0.014178566453420359
seq_1631|0,0,0.02656635758069124
seq_4074|0,0,0.4552928069777645
seq_1783|0,0,0.025528863153496697
seq_859|0,0,0.02146198728679399
seq_227|0,0,0.03990287726270449
seq_4974|0,0,0.038037329888037194
seq_3712|0,0,0.009457538798358868
seq_4358|0,0,0.008073881309524595
seq_519|0,0,0.016115162597568927
seq_4035|0,0,0.02773865235729022
seq_502|0,0,0.01625131035790543
seq_811|0,1,0.6621682791546064
seq_855|0,1,0.8665667955857195
seq_526|0,0,0.08647164624026747
seq_1600|0,0,0.02276580495715657
seq_4579|0,0,0.12731600896875533
seq_1440|0,0,0.1806793109377873
seq_1364|0,0,0.03446880189743147
seq_170|0,0,0.014300555439082884
seq_2164|0,0,0.27381912402444847
seq_1140|0,0,0.07465671401579836
seq_838|0,0,0.08915047288618805
seq_588|0,0,0.020783512191937782
seq_4064|0,0,0.030231163157072877
seq_4955|0,0,0.20803261563200517
seq_2297|0,0,0.1219173233608887
seq_2222|0,0,0.05182897855181406
seq_903|0,0,0.11874217331643619
seq_1935|0,0,0.1113178526966204
seq_3213|0,0,0.028556978656155512
seq_2973|0,0,0.0612049179427962
seq_2009|0,0,0.13556786897719056
seq_4251|0,0,0.054810949936584766
seq_2199|0,0,0.018521889631818254
seq_2288|0,0,0.039685822415136775
seq_4123|0,0,0.0343823832588364
seq_3551|0,0,0.12962124669594782
seq_569|0,0,0.15597217414461528
seq_4442|0,0,0.0274028957082385
seq_307|0,0,0.0673570662010654
seq_4289|0,0,0.01049638022175101
seq_1969|0,0,0.03659324009079351
seq_2294|0,0,0.026016058269294234
seq_2055|0,0,0.046922186757079334
seq_539|0,0,0.022846748766655604
seq_1318|0,0,0.056226253537826315
seq_902|0,0,0.01959942977399232
seq_2351|0,0,0.041016275267497314
seq_1918|0,0,0.11677615736670949
seq_1828|0,0,0.26338283901708015
seq_4606|0,0,0.015417507966156693
seq_1557|0,0,0.00958721363796362
seq_3143|0,1,0.9478081797907894
seq_1234|0,1,0.9609827739644642
seq_1141|0,1,0.6779160038474654
seq_4750|0,0,0.2308747902035027
seq_2005|0,0,0.022636534901950355
seq_2885|0,0,0.2767466270466716
seq_3201|0,0,0.07594048846524984
seq_2251|0,0,0.02485386227997321
seq_2274|0,0,0.02437248703807726
seq_1113|0,0,0.049527266157707486
seq_3741|0,0,0.017657918488507212
seq_3030|0,0,0.040576007033908165
seq_440|0,0,0.05323568968510729
seq_1221|0,0,0.03903430778091137
seq_2029|0,0,0.18002041909365749
seq_1814|0,0,0.02914282517390034
seq_1689|0,0,0.4786308976313092
seq_3485|0,0,0.011155745877059756
seq_328|0,0,0.43836473557275357
seq_3603|0,0,0.07918658062427111
seq_2257|0,0,0.025063681524362526
seq_2982|0,0,0.36764260008082633
seq_1626|0,0,0.038674508500778935
seq_394|0,0,0.048631631951212596
seq_3895|0,0,0.04744573604561035
seq_4513|0,0,0.12223078425361045
seq_390|0,0,0.08667139811430355
seq_4874|0,0,0.021555699432804658
seq_4315|0,0,0.035024918075211645
seq_3556|0,0,0.020215158692032182
seq_2607|0,0,0.08606814084435749
seq_3817|0,0,0.010520379835532313
seq_1067|0,0,0.04597343196094973
seq_3359|0,1,0.8299321101154332
seq_2584|0,0,0.02856903701032243
seq_4448|0,0,0.06612280396243446
seq_3707|0,0,0.011163182131203013
seq_4432|0,0,0.1408337720357653
seq_4619|0,1,0.5529818745399866
seq_4094|0,0,0.013703469218606037
seq_1683|0,0,0.036169358959697535
seq_3714|0,0,0.046073760482390334
seq_2545|0,0,0.018809642506486552
seq_1830|0,0,0.01738645302269097
seq_1989|0,0,0.016786430775716323
seq_1666|0,0,0.023637927171445958
seq_1792|0,0,0.026797025430693896
seq_1962|0,0,0.1719425403749629
seq_56|0,0,0.04699946031072491
seq_750|0,0,0.08041936540482005
seq_3865|0,0,0.048461512766323746
seq_786|0,0,0.012834977079483837
seq_2778|0,0,0.029241371709462893
seq_3436|0,0,0.008316850601874823
seq_1513|0,0,0.05399114420891023
seq_3204|0,0,0.033094091411773593
seq_4288|0,0,0.011899026654638094
seq_363|0,0,0.05236047870855722
seq_1310|0,0,0.13032580044312528
seq_1642|0,0,0.0275878068483415
seq_1094|0,0,0.19523106499375925
seq_1762|0,0,0.08424041493091082
seq_3073|0,0,0.007871434820977099
seq_84|0,0,0.09046407091118766
seq_1458|0,0,0.2341618784932172
seq_3820|0,0,0.042702147159736754
seq_1346|0,0,0.023421586651640985
seq_1558|0,0,0.023471714584201626
seq_3941|0,0,0.018174955130644738
seq_2111|0,0,0.06868870405456816
seq_2938|0,1,0.7916022641133761
seq_2895|0,0,0.3295327542594467
seq_3834|0,0,0.44086751041909084
seq_22|0,0,0.053723144765287105
seq_273|0,0,0.020434642907875906
seq_2295|0,0,0.08861922519115661
seq_2323|0,1,0.9393341333167905
seq_1765|0,0,0.04245000537515136
seq_2440|0,0,0.24500809611118796
seq_923|0,0,0.08716848470761561
seq_4349|0,0,0.09210623030204422
seq_2945|0,0,0.3732017269348041
seq_3986|0,0,0.0742701604346853
seq_4668|0,0,0.014129599203667168
seq_3523|0,0,0.3660219506938418
seq_3052|0,0,0.022809893069779635
seq_3050|0,0,0.038907245301283276
seq_4624|0,0,0.07411508716942804
seq_4977|0,0,0.17751662291659193
seq_3659|0,0,0.4357706386240338
seq_1201|0,0,0.027752156777439637
seq_2493|0,0,0.15110770489403663
seq_297|0,0,0.012778280718196328
seq_2594|0,0,0.03163545963087049
seq_1504|0,0,0.10545164317127542
seq_484|0,0,0.034837633030108936
seq_1350|0,0,0.021285713207273543
seq_2968|0,0,0.031883122384047516
seq_1334|0,1,0.7254260289477679
seq_4599|0,0,0.19066468730062025
seq_4501|0,1,0.6912601123850054
seq_255|0,0,0.013335685158713641
seq_1902|0,0,0.021482661546352956
seq_1831|0,0,0.058154714998607006
seq_522|0,0,0.05866786712720788
seq_1324|0,0,0.09886768470016251
seq_3241|0,0,0.027869851212711478
seq_4119|0,0,0.04178156571302736
seq_624|0,0,0.08492200485291258
seq_4310|0,0,0.04729288786099166
seq_2827|0,0,0.04783714960865665
seq_3393|0,0,0.15144431892002436
seq_3047|0,0,0.18054643665226222
seq_2758|0,0,0.2853881519826523
seq_503|0,0,0.030973568544302114
seq_4159|0,0,0.058546019442440554
seq_1332|0,0,0.012096463162977683
seq_1019|0,0,0.05051689527274564
seq_896|0,0,0.024021875271658985
seq_67|0,0,0.060977925682226826
seq_722|0,0,0.025655258286553326
seq_3935|0,0,0.026439022375718463
seq_1710|0,0,0.0359808827688425
seq_1494|0,1,0.9241426056361206
seq_796|0,0,0.09167144382039591
seq_1380|0,0,0.07791200593474856
seq_614|0,0,0.13077700000525008
seq_2366|0,0,0.2389396265036639
seq_2808|0,0,0.07825973972079531
seq_4198|0,0,0.021905639606948416
seq_3506|0,1,0.7854463291916607
seq_391|0,0,0.028835700570686202
seq_1322|0,0,0.31943256278733345
seq_352|0,0,0.11814068305040211
seq_2698|0,1,0.8188581245478891
seq_3193|0,1,0.9717204425223784
seq_4862|0,0,0.042249816838205306
seq_95|0,1,0.6221483912980967
seq_1770|0,0,0.0397564590074783
seq_1481|0,0,0.023553492479285572
seq_1345|0,0,0.09626354599547719
seq_3284|0,0,0.08769743545700252
seq_4988|0,0,0.035871329776843104
seq_4431|0,0,0.1579183992791909
seq_2315|0,0,0.024621340392519904
seq_4776|0,0,0.028190024404890685
seq_104|0,0,0.05361242018901622
seq_3313|0,0,0.013771941763554344
seq_3093|0,0,0.015129569687601145
seq_4973|0,0,0.015389251396217921
seq_3864|0,0,0.07411891593777659
seq_4731|0,0,0.06018032434536566
seq_2844|0,0,0.03581747886536408
seq_1507|0,0,0.03491815374782426
seq_4644|0,1,0.7839004529874691
seq_4735|0,0,0.10577279360299166
seq_1983|0,0,0.024288841287703738
seq_3390|0,0,0.052122039156993594
seq_291|0,0,0.0618759244016525
seq_1953|0,0,0.09162816648343858
seq_618|0,0,0.387968678407418
seq_2542|0,0,0.041890625658692414
seq_237|0,0,0.032257009200615284
seq_3584|0,1,0.9283070558094596
seq_1570|0,0,0.09242577432827304
seq_330|0,0,0.07219326451195382
seq_4856|0,0,0.014736176545519866
seq_1467|0,0,0.07806369925685737
seq_1847|0,0,0.06765081933759685
seq_4969|0,0,0.011798016750235157
seq_3299|0,0,0.00832410394310782
seq_463|0,0,0.031996547555497454
seq_3476|0,0,0.3201084041568094
seq_1182|0,0,0.013700353819369253
seq_138|0,0,0.028962915680339714
seq_59|0,0,0.055191219435579954
seq_2472|0,0,0.031461363214476595
seq_898|0,0,0.2566755953313655
seq_225|0,1,0.5466760281826245
seq_1403|0,0,0.02264936588298674
seq_4815|0,1,0.6643512120956426
seq_4639|0,0,0.043230729875007014
seq_1648|0,0,0.02333680119611626
seq_3841|0,0,0.01057464603261831
seq_4439|0,1,0.626977579560444
seq_2666|0,0,0.017457192752327065
seq_4811|0,0,0.012646434887623072
seq_3003|0,0,0.11589428216248197
seq_1044|0,0,0.11641843568062396
seq_3878|0,1,0.7920425795736924
seq_3029|0,0,0.02227985384833784
seq_2420|0,0,0.14134883927969719
seq_4816|0,0,0.017130661740827655
seq_2342|0,0,0.1463756890177476
seq_635|0,0,0.038318405374805915
seq_4637|0,0,0.045706216432447426
seq_3985|0,0,0.041869515950565865
seq_3062|0,0,0.15284791923894978
seq_1095|0,0,0.019616747430370556
seq_2065|0,0,0.12376684520536692
seq_2647|0,1,0.7488626753900448
seq_2232|0,0,0.026276935388201986
seq_3342|0,0,0.11427306548824875
seq_4424|0,0,0.020427329564130386
seq_3049|0,1,0.6893630375113539
seq_3616|0,0,0.009669195186036546
seq_3233|0,0,0.03459981733695646
seq_2465|0,1,0.7841077958775929
seq_3197|0,0,0.02333723201460571
seq_1693|0,0,0.013341655592870412
seq_2014|0,0,0.27120500761155203
seq_1445|0,0,0.026014465271187094
seq_2324|0,0,0.029160455342154647
seq_536|0,0,0.015433742714871888
seq_1966|0,0,0.10092673745019215
seq_2273|0,0,0.033956766482729155
seq_1522|0,0,0.012405639199641433
seq_876|0,0,0.1247168121408068
seq_1862|0,0,0.18492380078701906
seq_1304|0,0,0.07608230863445357
seq_4284|0,0,0.021411026340538142
seq_867|0,0,0.11000617659151007
seq_4749|0,0,0.018954139032768488
seq_1961|0,1,0.6891015918735939
seq_239|0,0,0.018663740557539044
seq_4418|0,0,0.06839316641881796
seq_4671|0,0,0.04206567112636234
seq_1676|0,0,0.04589169779182979
seq_4498|0,0,0.10905592828777609
seq_640|0,0,0.21885334171320586
seq_3414|0,0,0.10043885889115739
seq_3733|0,0,0.3216320376582662
seq_830|0,0,0.3054391767936486
seq_4656|0,0,0.019566493941665937
seq_1773|0,0,0.06690928904407273
seq_999|0,0,0.030087417765098136
seq_4982|0,0,0.014577612713059594
seq_1271|0,0,0.18110351372979594
seq_4147|0,0,0.34950374553814734
seq_3822|0,0,0.11611897432060408
seq_1598|0,0,0.2145369115117714
seq_2925|0,0,0.008262736905548206
seq_3068|0,1,0.6396495686886885
seq_2831|0,0,0.02754336684537786
seq_4853|0,0,0.41829201448583625
seq_2681|0,0,0.2242892987471928
seq_4408|0,0,0.00953970298932414
seq_1808|0,1,0.7591300087385651
seq_3298|0,0,0.4871384550937796
seq_4997|0,1,0.6777661652080361
seq_1360|0,0,0.026641368353106477
seq_2955|0,0,0.06748997873029139
seq_3253|0,0,0.027353804925914035
seq_2645|0,0,0.021541958850036135
seq_655|0,0,0.01689072091739873
seq_4246|0,0,0.03426036949528531
seq_445|0,0,0.29424634668776944
seq_173|0,0,0.0165254389521164
seq_2369|0,0,0.04522894134584438
seq_4744|0,0,0.05994728756878734
seq_2474|0,0,0.04839019605328491
seq_4758|0,0,0.4208021097216432
seq_1735|0,1,0.9537868554765474
seq_1956|0,0,0.020803730126181367
seq_3477|0,0,0.1524662985776673
seq_2892|0,0,0.07879302408362313
seq_621|0,0,0.038393891276591596
seq_781|0,0,0.06008157705640879
seq_3407|0,0,0.06563500402598241
seq_3579|0,0,0.034073058197769096
seq_3470|0,1,0.9506120110071358
seq_207|0,0,0.08242127916927414
seq_144|0,0,0.060363621935432384
seq_3777|0,0,0.03387828935187223
seq_801|0,0,0.33678342763626623
seq_3455|0,0,0.2564384179782406
seq_4930|0,0,0.31734668235182245
seq_2950|0,0,0.0889783491569877
seq_3103|0,0,0.03725989312082394
seq_952|0,0,0.03550796593492984
seq_922|0,1,0.5806995255220789
seq_2463|0,0,0.03061513159402173
seq_3310|0,0,0.054797844250373755
seq_3380|0,0,0.01022836118758204
seq_4393|0,1,0.6431317013563517
seq_2084|0,0,0.029417533224972453
seq_494|0,0,0.12127736033922153
seq_3811|0,0,0.04674551886864726
seq_2595|0,0,0.013208464186367029
seq_3599|0,0,0.47211670088320906
seq_3183|0,0,0.01983034692111098
seq_558|0,0,0.14629518755094822
seq_3386|0,0,0.02213936051920059
seq_3606|0,1,0.7336293649269683
seq_1654|0,0,0.035510729841219404
seq_854|0,0,0.12824086628988207
seq_3420|0,0,0.36608550918700805
seq_211|0,0,0.007263207481209583
seq_4223|0,1,0.7457988948896832
seq_414|0,1,0.5948172311145327
seq_81|0,0,0.011962198753022858
seq_4854|0,0,0.017573334057031542
seq_3794|0,0,0.19597350055384918
seq_3395|0,0,0.11885743572749428
seq_36|0,0,0.021952395883439935
seq_197|0,0,0.03579503799367687
seq_2146|0,0,0.07189175040483911
seq_2026|0,0,0.013620756654949965
seq_645|0,0,0.2854884710846824
seq_4892|0,0,0.037566253626824316
seq_1913|0,0,0.15752449489571413
seq_2776|0,0,0.030458477226241957
seq_4673|0,0,0.018984477375006893
seq_2052|0,0,0.20330222293459344
seq_4041|0,0,0.00930813379509977
seq_2219|0,0,0.05570179915460493
seq_1811|0,0,0.010810539673580238
seq_1325|0,0,0.11854530986481164
seq_2560|0,0,0.046793809536322346
seq_477|0,0,0.02522758830238263
seq_1453|0,0,0.018619457935394674
seq_2582|0,0,0.24412960676460244
seq_1848|0,0,0.01623306098008578
seq_4742|0,0,0.022921717129977683
seq_2630|0,0,0.15186479368941092
seq_4844|0,0,0.03337414555333414
seq_1987|0,1,0.6657964042695718
seq_2451|0,1,0.5594856667077168
seq_465|0,0,0.02487923410397606
seq_1946|0,0,0.06405240393001708
seq_2197|0,0,0.011916530208365538
seq_546|0,0,0.08297017263988768
seq_3311|0,0,0.02360086515658225
seq_1659|0,0,0.009293467918109168
seq_3916|0,0,0.028936431446840962
seq_1672|0,1,0.611825020701977
seq_1992|0,0,0.027860301834995237
seq_4112|0,0,0.1768214261899362
seq_508|0,0,0.07539246880969748
seq_2721|0,0,0.030582050047676813
seq_1604|0,0,0.007185303520776708
seq_2033|0,0,0.026489780076126845
seq_1040|0,0,0.12566484533333905
seq_2579|0,0,0.03416727853151974
seq_1840|0,0,0.039042220749886745
seq_312|0,0,0.01623047484816456
seq_1305|0,0,0.051370866377298825
seq_38|0,0,0.026259941793662537
seq_4230|0,0,0.052785383471083955
seq_1301|0,0,0.07218125039943632
seq_1312|0,0,0.011637130267326773
seq_858|0,0,0.09970094496842652
seq_823|0,0,0.012450406770669963
seq_2186|0,0,0.08431746441819436
seq_4493|0,0,0.09081326541691329
seq_2484|0,0,0.012469464348422917
seq_4044|0,0,0.018980192174794408
seq_1944|0,0,0.06868037508208731
seq_1400|0,0,0.1820786293519674
seq_1280|0,0,0.013918359657643656
seq_1102|0,0,0.023182861919290875
seq_4139|0,0,0.2890233730666104
seq_4887|0,0,0.19543703834677956
seq_3353|0,0,0.43919121958952284
seq_2792|0,0,0.4219206028522017
seq_1072|0,0,0.07052823985127094
seq_712|0,0,0.06070940283003646
seq_172|0,0,0.016418162958763985
seq_3704|0,0,0.018463796577959813
seq_3769|0,0,0.3271131749173475
seq_2080|0,0,0.03180723744316254
seq_2596|0,0,0.2093439891109327
seq_3264|0,0,0.30031289132106886
seq_632|0,0,0.2651092901361111
seq_381|0,0,0.04710363201913317
seq_3076|0,0,0.052602711752682496
seq_4643|0,0,0.030138030301166924
seq_1722|0,0,0.08730715886224993
seq_4628|0,0,0.14095832198364217
seq_4704|0,0,0.27522240387215813
seq_1886|0,0,0.018054930755355414
seq_1463|0,1,0.645685098574888
seq_3634|0,0,0.035685052947696694
seq_3083|0,0,0.02136643658108109
seq_2879|0,0,0.1400012355403262
seq_3959|0,0,0.058352727410737514
seq_130|0,0,0.038089955308579476
seq_495|0,0,0.0914813788479727
seq_3807|0,0,0.0569384511636146
seq_4199|0,0,0.03795220339087668
seq_1503|0,1,0.5786189630441109
seq_626|0,0,0.21200499198981382
seq_2967|0,0,0.02274394504153007
seq_1964|0,1,0.6873366056721263
seq_3223|0,0,0.018982310363374045
seq_4632|0,0,0.34097305217101537
seq_3437|0,0,0.08548677762674309
seq_1545|0,0,0.09912159602568778
seq_3464|0,1,0.7286930877896043
seq_2028|0,0,0.14898645371725347
seq_4027|0,0,0.0590248418207673
seq_860|0,0,0.020403904822767414
seq_2107|0,1,0.6099811501845044
seq_633|0,0,0.04655969509914938
seq_1405|0,0,0.01614257016295954
seq_1929|0,0,0.019950871469169917
seq_911|0,0,0.022860837329930616
seq_4168|0,0,0.017564301304961342
seq_3473|0,0,0.050612621708779316
seq_65|0,0,0.11847158799776233
seq_4773|0,0,0.008819696801387009
seq_2557|0,0,0.015815938091375745
seq_4575|0,0,0.24526277614322115
seq_4959|0,0,0.01209469125515284
seq_3843|0,0,0.06964432430838739
seq_814|0,0,0.030281384107024835
seq_3280|0,0,0.03992734874993402
seq_1249|0,0,0.11147322733240178
seq_2617|0,0,0.007480232949299793
seq_1727|0,1,0.6997204415475666
seq_1959|0,0,0.29104066790250366
seq_818|0,1,0.6177470154420408
seq_3636|0,0,0.15048721407644802
seq_2112|0,0,0.08995880232240656
seq_938|0,0,0.1278592035647627
seq_4130|0,0,0.018533318985250995
seq_3396|0,0,0.08111815927029917
seq_3884|0,0,0.12367908270607818
seq_1743|0,0,0.03757031551778432
seq_2497|0,0,0.11955788198078289
seq_1230|0,0,0.035517568987213984
seq_2699|0,0,0.10398972604892191
seq_1069|0,0,0.07079124382072792
seq_4433|0,0,0.04054076483494323
seq_1220|0,0,0.054244258002930736
seq_4839|0,0,0.29708413073048723
seq_3078|0,0,0.018441738976435237
seq_2987|0,0,0.04499039220943605
seq_354|0,0,0.02357029344640388
seq_777|0,0,0.03563769922024189
seq_3370|0,1,0.8787234913355916
seq_4084|0,0,0.017507243728750097
seq_1572|0,0,0.011924905028808152
seq_1287|0,0,0.0403074391802911
seq_4596|0,0,0.4971275602513186
seq_4073|0,0,0.03222664410487508
seq_92|0,0,0.03686952152990138
seq_965|0,1,0.7184699597404133
seq_1145|0,0,0.01773131887255549
seq_3366|0,0,0.35622040888562967
seq_4524|0,1,0.8954340336990735
seq_1398|0,0,0.03170919940569404
seq_142|0,0,0.028871992032451395
seq_1825|0,0,0.04739085049327439
seq_4263|0,0,0.08938735861508447
seq_3767|0,0,0.03639012201590158
seq_3796|0,0,0.02157817277913668
seq_4809|0,0,0.09876299633129328
seq_3660|0,0,0.05862912448500611
seq_4680|0,0,0.049965058903618714
seq_1452|0,0,0.010607343765012637
seq_1880|0,0,0.0593411991425117
seq_2769|0,0,0.01992311465349702
seq_2578|0,1,0.6675125012091421
seq_3520|0,0,0.1485005546604585
seq_1351|0,0,0.043159032230947
seq_2344|0,0,0.267400680813069
seq_3560|0,1,0.5658702829463128
seq_2210|0,0,0.25480342654890187
seq_3750|0,0,0.19702617853805915
seq_3454|0,0,0.022954615103114195
seq_3358|0,0,0.0722312370337304
seq_4778|0,0,0.018574631616142822
seq_2954|0,0,0.16779433694055257
seq_2894|0,0,0.035635399574007326
seq_1846|0,0,0.038751228450302634
seq_3510|0,0,0.1505569740453542
seq_4546|0,0,0.017608181549965265
seq_185|0,0,0.03796946677365452
seq_631|0,1,0.6234891626622099
seq_2520|0,0,0.07576716034619303
seq_4171|0,0,0.02722468807675251
seq_3630|0,0,0.35894840826026325
seq_554|0,0,0.016593472305274606
seq_2160|0,0,0.08262091968816085
seq_1499|0,0,0.15933904769990845
seq_3545|0,0,0.15026338617619273
seq_3593|0,0,0.10626934385380621
seq_2516|0,0,0.10612345887551955
seq_533|0,0,0.05245394697249941
seq_3379|0,0,0.04546046445661923
seq_4613|0,0,0.4472846335589967
seq_1450|0,0,0.02912754478442903
seq_2346|0,0,0.1950940846433448
seq_564|0,0,0.046675304932505754
seq_2998|0,1,0.6343903344461082
seq_3496|0,0,0.014405405282764688
seq_25|0,0,0.01921903292369128
seq_4103|0,1,0.9071271929318779
seq_2591|0,0,0.028507487372843445
seq_3296|0,0,0.49164246685103774
seq_4364|0,0,0.34775769211512336
seq_3753|0,0,0.010312777080712106
seq_4531|0,1,0.6300405971048653
seq_1571|0,0,0.03959062948094142
seq_4386|0,0,0.1463942869058834
seq_888|0,0,0.03251280725703698
seq_3761|0,0,0.04816104488854488
seq_3461|0,0,0.1567601256476515
seq_3565|0,0,0.09006271556057582
seq_2752|0,0,0.028532221060809524
seq_4099|0,0,0.11679388292003186
seq_4640|0,1,0.9749212880639191
seq_1567|0,0,0.18894542298512498
seq_3509|0,0,0.013956557203145507
seq_3611|0,1,0.5665120451489701
seq_2006|0,0,0.40038627538348187
seq_4706|0,0,0.035101229403263816
seq_70|0,0,0.09177388762832356
seq_4998|0,1,0.5767050877587738
seq_1998|0,0,0.03211834421851857
seq_1702|0,0,0.07001684543176279
seq_1637|0,0,0.4161498281470901
seq_2312|0,0,0.1926346564262654
seq_1151|0,0,0.015410124242762752
seq_4952|0,0,0.020776875574372078
seq_1076|0,0,0.05191427902776247
seq_256|0,0,0.05914353748926292
seq_751|0,0,0.033578032462310795
seq_2286|0,0,0.1187239016549665
seq_1606|0,0,0.22364779795705542
seq_435|0,0,0.03177979481659305
seq_2259|0,0,0.16891837927026848
seq_1835|0,0,0.026302083900736083
seq_3115|0,0,0.06408450777730142
seq_2196|0,0,0.019699846314607354
seq_2756|0,0,0.021163200801947224
seq_4193|0,0,0.42831496606864217
seq_1028|0,0,0.08785794616081839
seq_4925|0,0,0.14358176304594095
seq_2392|0,0,0.14035014676917565
seq_1335|0,1,0.7613032127004377
seq_3728|0,0,0.05730385758088413
seq_361|0,1,0.7228194489827748
seq_279|0,0,0.04080811066932768
seq_4018|0,0,0.04690691726297366
seq_3489|0,0,0.2125363852715358
seq_417|0,0,0.03286736681536202
seq_310|0,0,0.031625146469847557
seq_4117|0,0,0.06422049309384281
seq_3339|0,0,0.012233479385098776
